ticket_id,created_ts,first_response_ts,resolved_ts,channel,issue_type,agent_id,handle_seconds,acw_seconds,first_touch_resolved
T0003351,2025-11-17T16:05:32.344469-06:00,2025-11-17T16:05:32.344469-06:00,2025-11-17T16:11:41.303608-06:00,email,login,A002,333,44,True
T0003358,2025-11-17T16:07:12.693784-06:00,2025-11-17T16:07:12.693784-06:00,2025-11-17T16:14:20.028341-06:00,phone,login,A005,382,73,False
T0003352,2025-11-17T16:12:14.464222-06:00,2025-11-17T16:12:14.464222-06:00,2025-11-17T16:16:59.172903-06:00,phone,billing,A005,254,96,True
T0003357,2025-11-17T16:20:54.110930-06:00,2025-11-17T16:20:54.110930-06:00,2025-11-17T16:24:52.733059-06:00,email,bug,A010,217,47,True
T0003363,2025-11-17T16:22:46.205827-06:00,2025-11-17T16:22:46.205827-06:00,2025-11-17T16:27:48.702996-06:00,phone,bug,A015,281,38,True
T0003353,2025-11-17T16:22:52.030702-06:00,2025-11-17T16:22:52.030702-06:00,2025-11-17T16:27:16.142737-06:00,chat,billing,A001,223,78,True
T0003359,2025-11-17T16:25:24.113355-06:00,2025-11-17T16:25:24.113355-06:00,2025-11-17T16:29:48.504585-06:00,chat,bug,A019,238,64,True
T0003347,2025-11-17T16:25:26.928570-06:00,2025-11-17T16:25:26.928570-06:00,2025-11-17T16:32:11.229109-06:00,email,billing,A015,401,46,False
T0003361,2025-11-17T16:25:41.742412-06:00,2025-11-17T16:25:41.742412-06:00,2025-11-17T16:29:11.618997-06:00,phone,bug,A002,203,43,True
T0003350,2025-11-17T16:27:11.128888-06:00,2025-11-17T16:27:11.128888-06:00,2025-11-17T16:32:18.927714-06:00,email,bug,A001,250,55,True
T0003354,2025-11-17T16:27:53.904799-06:00,2025-11-17T16:27:53.904799-06:00,2025-11-17T16:31:06.426077-06:00,phone,login,A011,192,30,True
T0003360,2025-11-17T16:28:43.179951-06:00,2025-11-17T16:28:43.179951-06:00,2025-11-17T16:33:44.340021-06:00,phone,billing,A011,263,59,True
T0003362,2025-11-17T16:29:32.309450-06:00,2025-11-17T16:29:32.309450-06:00,2025-11-17T16:33:31.416838-06:00,email,billing,A005,190,79,True
T0003349,2025-11-17T16:29:38.711219-06:00,2025-11-17T16:29:38.711219-06:00,2025-11-17T16:33:55.801742-06:00,email,login,A003,213,64,True
T0003369,2025-11-17T16:31:03.022339-06:00,2025-11-17T16:31:03.022339-06:00,2025-11-17T16:34:18.375405-06:00,phone,billing,A004,188,104,False
T0003366,2025-11-17T16:31:11.098865-06:00,2025-11-17T16:31:11.098865-06:00,2025-11-17T16:35:11.058464-06:00,email,login,A013,201,47,True
T0003382,2025-11-17T16:32:36.978722-06:00,2025-11-17T16:32:36.978722-06:00,2025-11-17T16:36:46.318976-06:00,chat,login,A020,190,67,True
T0003374,2025-11-17T16:39:09.611290-06:00,2025-11-17T16:39:09.611290-06:00,2025-11-17T16:43:26.989681-06:00,phone,login,A017,242,49,False
T0003372,2025-11-17T16:39:29.140236-06:00,2025-11-17T16:39:29.140236-06:00,2025-11-17T16:44:34.133509-06:00,email,billing,A016,291,51,False
T0003375,2025-11-17T16:42:03.766077-06:00,2025-11-17T16:42:03.766077-06:00,2025-11-17T16:46:46.347781-06:00,chat,billing,A011,231,71,True
T0003378,2025-11-17T16:42:49.549369-06:00,2025-11-17T16:42:49.549369-06:00,2025-11-17T16:47:33.623284-06:00,email,bug,A014,258,62,True
T0003368,2025-11-17T16:43:16.881564-06:00,2025-11-17T16:43:16.881564-06:00,2025-11-17T16:48:48.004301-06:00,email,billing,A004,277,34,True
T0003376,2025-11-17T16:45:18.798161-06:00,2025-11-17T16:45:18.798161-06:00,2025-11-17T16:49:09.265432-06:00,email,billing,A011,178,40,True
T0003377,2025-11-17T16:46:42.903348-06:00,2025-11-17T16:46:42.903348-06:00,2025-11-17T16:52:54.510061-06:00,email,login,A004,327,44,True
T0003373,2025-11-17T16:46:59.605229-06:00,2025-11-17T16:46:59.605229-06:00,2025-11-17T16:51:21.100288-06:00,chat,login,A002,256,65,False
T0003370,2025-11-17T16:47:41.807119-06:00,2025-11-17T16:47:41.807119-06:00,2025-11-17T16:52:27.616374-06:00,email,login,A003,241,57,True
T0003379,2025-11-17T16:49:17.890085-06:00,2025-11-17T16:49:17.890085-06:00,2025-11-17T16:53:00.620873-06:00,email,login,A015,215,47,True
T0003380,2025-11-17T16:50:06.171698-06:00,2025-11-17T16:50:06.171698-06:00,2025-11-17T16:54:32.672703-06:00,chat,login,A020,219,108,True
T0003367,2025-11-17T16:50:32.454472-06:00,2025-11-17T16:50:32.454472-06:00,2025-11-17T16:56:14.058815-06:00,phone,bug,A008,336,78,True
T0003381,2025-11-17T16:51:00.295598-06:00,2025-11-17T16:51:00.295598-06:00,2025-11-17T16:55:19.018789-06:00,email,login,A009,227,75,True
T0003371,2025-11-17T16:52:55.681299-06:00,2025-11-17T16:52:55.681299-06:00,2025-11-17T16:56:54.578682-06:00,email,bug,A020,227,44,True
T0003384,2025-11-18T09:04:10.644913-06:00,2025-11-18T09:04:10.644914-06:00,2025-11-18T09:08:12.101443-06:00,email,login,A013,183,63,True
T0003389,2025-11-18T09:04:58.411651-06:00,2025-11-18T09:04:58.411661-06:00,2025-11-18T09:09:43.616986-06:00,chat,bug,A008,249,84,True
T0003398,2025-11-18T09:06:11.739379-06:00,2025-11-18T09:06:11.739381-06:00,2025-11-18T09:11:53.105838-06:00,email,bug,A017,298,87,True
T0003408,2025-11-18T09:08:08.094644-06:00,2025-11-18T09:08:08.094646-06:00,2025-11-18T09:13:14.896833-06:00,email,login,A015,279,70,True
T0003387,2025-11-18T09:09:59.510930-06:00,2025-11-18T09:09:59.510932-06:00,2025-11-18T09:13:23.518178-06:00,email,bug,A013,154,69,True
T0003388,2025-11-18T09:12:34.162840-06:00,2025-11-18T09:12:34.162840-06:00,2025-11-18T09:16:40.087809-06:00,email,login,A007,224,68,True
T0003391,2025-11-18T09:14:19.538840-06:00,2025-11-18T09:14:19.538842-06:00,2025-11-18T09:19:11.194492-06:00,email,login,A018,236,50,True
T0003395,2025-11-18T09:15:04.754230-06:00,2025-11-18T09:15:04.754231-06:00,2025-11-18T09:20:50.826674-06:00,phone,billing,A004,294,85,True
T0003402,2025-11-18T09:15:13.029878-06:00,2025-11-18T09:15:13.029882-06:00,2025-11-18T09:19:53.963486-06:00,chat,login,A005,265,65,False
T0003407,2025-11-18T09:15:34.382650-06:00,2025-11-18T09:15:34.382654-06:00,2025-11-18T09:21:05.628778-06:00,chat,login,A008,310,49,False
T0003410,2025-11-18T09:15:42.990149-06:00,2025-11-18T09:15:42.990155-06:00,2025-11-18T09:19:13.788773-06:00,chat,billing,A019,205,59,True
T0003409,2025-11-18T09:15:46.676690-06:00,2025-11-18T09:15:46.676691-06:00,2025-11-18T09:20:44.183933-06:00,chat,bug,A009,264,85,True
T0003399,2025-11-18T09:16:38.420569-06:00,2025-11-18T09:16:38.420573-06:00,2025-11-18T09:21:20.693294-06:00,email,bug,A015,225,46,True
T0003411,2025-11-18T09:17:44.535296-06:00,2025-11-18T09:17:44.535299-06:00,2025-11-18T09:22:09.701290-06:00,email,billing,A015,238,41,True
T0003396,2025-11-18T09:17:54.236973-06:00,2025-11-18T09:17:54.236976-06:00,2025-11-18T09:25:03.566928-06:00,email,login,A005,406,60,True
T0003404,2025-11-18T09:18:56.687120-06:00,2025-11-18T09:18:56.687124-06:00,2025-11-18T09:23:09.978638-06:00,chat,login,A014,237,52,True
T0003406,2025-11-18T09:19:33.174416-06:00,2025-11-18T09:19:33.174425-06:00,2025-11-18T09:25:36.626922-06:00,email,login,A015,311,60,True
T0003405,2025-11-18T09:19:37.066461-06:00,2025-11-18T09:19:37.066462-06:00,2025-11-18T09:24:56.336252-06:00,chat,login,A011,291,79,False
T0003412,2025-11-18T09:20:32.024773-06:00,2025-11-18T09:20:32.024774-06:00,2025-11-18T09:25:18.710899-06:00,email,billing,A009,254,51,True
T0003393,2025-11-18T09:20:53.894228-06:00,2025-11-18T09:20:53.894237-06:00,2025-11-18T09:26:38.669166-06:00,email,billing,A003,341,93,True
T0003394,2025-11-18T09:21:15.512706-06:00,2025-11-18T09:21:15.512708-06:00,2025-11-18T09:25:25.442803-06:00,email,bug,A010,190,57,False
T0003413,2025-11-18T09:22:25.535091-06:00,2025-11-18T09:22:25.535101-06:00,2025-11-18T09:26:46.655489-06:00,email,billing,A002,230,45,False
T0003390,2025-11-18T09:23:44.753568-06:00,2025-11-18T09:23:44.753570-06:00,2025-11-18T09:28:22.130888-06:00,phone,bug,A017,244,69,True
T0003383,2025-11-18T09:24:07.172867-06:00,2025-11-18T09:24:07.172868-06:00,2025-11-18T09:28:09.502326-06:00,email,billing,A013,236,34,True
T0003397,2025-11-18T09:24:38.960197-06:00,2025-11-18T09:24:38.960203-06:00,2025-11-18T09:30:51.570027-06:00,chat,login,A016,359,83,True
T0003392,2025-11-18T09:24:41.939834-06:00,2025-11-18T09:24:41.939835-06:00,2025-11-18T09:30:49.646457-06:00,email,login,A011,361,87,True
T0003385,2025-11-18T09:25:02.624768-06:00,2025-11-18T09:25:02.624776-06:00,2025-11-18T09:30:01.493446-06:00,phone,bug,A007,252,56,True
T0003400,2025-11-18T09:26:50.766896-06:00,2025-11-18T09:26:50.766897-06:00,2025-11-18T09:30:18.931352-06:00,email,bug,A017,169,90,False
T0003403,2025-11-18T09:27:09.369237-06:00,2025-11-18T09:27:09.369242-06:00,2025-11-18T09:31:41.314975-06:00,email,bug,A014,250,82,True
T0003401,2025-11-18T09:28:16.370737-06:00,2025-11-18T09:28:16.370742-06:00,2025-11-18T09:32:18.893565-06:00,email,login,A010,184,58,True
T0003386,2025-11-18T09:29:52.439753-06:00,2025-11-18T09:29:52.439757-06:00,2025-11-18T09:33:16.381232-06:00,email,login,A015,181,54,True
T0003452,2025-11-18T09:31:04.031251-06:00,2025-11-18T09:31:04.031271-06:00,2025-11-18T09:36:48.653956-06:00,phone,billing,A012,292,75,True
T0003430,2025-11-18T09:31:09.862509-06:00,2025-11-18T09:31:09.862523-06:00,2025-11-18T09:33:57.165159-06:00,phone,login,A016,156,96,True
T0003438,2025-11-18T09:31:45.135729-06:00,2025-11-18T09:31:45.135770-06:00,2025-11-18T09:35:32.772669-06:00,email,bug,A011,220,70,True
T0003424,2025-11-18T09:31:59.089694-06:00,2025-11-18T09:31:59.089716-06:00,2025-11-18T09:35:39.837711-06:00,email,login,A012,185,43,True
T0003439,2025-11-18T09:32:18.740207-06:00,2025-11-18T09:32:18.740223-06:00,2025-11-18T09:39:27.581987-06:00,chat,bug,A019,394,77,False
T0003450,2025-11-18T09:32:33.133905-06:00,2025-11-18T09:32:33.133944-06:00,2025-11-18T09:37:48.207417-06:00,email,billing,A009,270,40,True
T0003453,2025-11-18T09:33:00.300023-06:00,2025-11-18T09:33:00.300024-06:00,2025-11-18T09:36:00.571340-06:00,chat,login,A010,133,102,True
T0003416,2025-11-18T09:33:55.620014-06:00,2025-11-18T09:33:55.620016-06:00,2025-11-18T09:39:21.589463-06:00,email,billing,A016,277,59,False
T0003440,2025-11-18T09:33:58.647072-06:00,2025-11-18T09:33:58.647073-06:00,2025-11-18T09:38:21.826367-06:00,phone,bug,A018,216,30,True
T0003422,2025-11-18T09:34:00.650627-06:00,2025-11-18T09:34:00.650652-06:00,2025-11-18T09:38:24.849934-06:00,phone,bug,A013,259,61,True
T0003420,2025-11-18T09:36:17.882925-06:00,2025-11-18T09:36:17.882926-06:00,2025-11-18T09:40:42.891393-06:00,phone,bug,A014,261,69,True
T0003415,2025-11-18T09:36:31.720960-06:00,2025-11-18T09:36:31.720967-06:00,2025-11-18T09:41:17.543281-06:00,chat,login,A009,277,61,True
T0003434,2025-11-18T09:37:29.471067-06:00,2025-11-18T09:37:29.471098-06:00,2025-11-18T09:41:15.617456-06:00,email,billing,A007,182,55,True
T0003426,2025-11-18T09:38:16.051597-06:00,2025-11-18T09:38:16.051603-06:00,2025-11-18T09:41:29.916682-06:00,email,bug,A017,146,44,True
T0003427,2025-11-18T09:39:20.369978-06:00,2025-11-18T09:39:20.369986-06:00,2025-11-18T09:43:28.088102-06:00,email,billing,A012,217,43,False
T0003429,2025-11-18T09:39:45.417038-06:00,2025-11-18T09:39:45.417070-06:00,2025-11-18T09:43:54.721245-06:00,chat,login,A017,192,33,True
T0003432,2025-11-18T09:40:10.584027-06:00,2025-11-18T09:40:10.584069-06:00,2025-11-18T09:45:14.004025-06:00,phone,login,A019,277,37,True
T0003445,2025-11-18T09:40:14.434125-06:00,2025-11-18T09:40:14.434146-06:00,2025-11-18T09:44:32.834204-06:00,email,bug,A020,211,79,True
T0003444,2025-11-18T09:40:19.831666-06:00,2025-11-18T09:40:19.831686-06:00,2025-11-18T09:45:43.502005-06:00,phone,bug,A016,323,60,False
T0003419,2025-11-18T09:40:39.547435-06:00,2025-11-18T09:40:39.547439-06:00,2025-11-18T09:45:48.184852-06:00,chat,bug,A010,308,44,True
T0003449,2025-11-18T09:40:50.358748-06:00,2025-11-18T09:40:50.358767-06:00,2025-11-18T09:45:42.266982-06:00,email,login,A003,252,38,True
T0003414,2025-11-18T09:43:10.090392-06:00,2025-11-18T09:43:10.090419-06:00,2025-11-18T09:47:39.653523-06:00,chat,login,A018,216,35,True
T0003448,2025-11-18T09:43:53.258965-06:00,2025-11-18T09:43:53.258981-06:00,2025-11-18T09:47:54.452499-06:00,chat,login,A012,232,56,False
T0003428,2025-11-18T09:46:28.998282-06:00,2025-11-18T09:46:28.998296-06:00,2025-11-18T09:52:56.486904-06:00,email,login,A019,370,58,True
T0003431,2025-11-18T09:46:31.595810-06:00,2025-11-18T09:46:31.595817-06:00,2025-11-18T09:50:17.799196-06:00,email,billing,A002,184,38,False
T0003451,2025-11-18T09:47:33.906648-06:00,2025-11-18T09:47:33.906661-06:00,2025-11-18T09:52:34.587368-06:00,email,login,A013,267,82,True
T0003423,2025-11-18T09:48:04.906702-06:00,2025-11-18T09:48:04.906706-06:00,2025-11-18T09:54:14.650040-06:00,email,billing,A018,314,79,True
T0003436,2025-11-18T09:48:44.387269-06:00,2025-11-18T09:48:44.387275-06:00,2025-11-18T09:53:55.206998-06:00,email,login,A010,259,52,True
T0003433,2025-11-18T09:49:37.438125-06:00,2025-11-18T09:49:37.438126-06:00,2025-11-18T09:54:17.391685-06:00,email,login,A003,225,58,False
T0003446,2025-11-18T09:53:23.766284-06:00,2025-11-18T09:53:23.766293-06:00,2025-11-18T09:58:32.143720-06:00,phone,bug,A011,260,67,True
T0003447,2025-11-18T09:54:46.909581-06:00,2025-11-18T09:54:46.909584-06:00,2025-11-18T09:59:51.078722-06:00,email,login,A012,247,40,True
T0003443,2025-11-18T09:55:16.935759-06:00,2025-11-18T09:55:16.935767-06:00,2025-11-18T10:00:32.697212-06:00,phone,bug,A019,256,46,True
T0003417,2025-11-18T09:55:29.566514-06:00,2025-11-18T09:55:29.566552-06:00,2025-11-18T09:59:47.141472-06:00,phone,billing,A005,246,41,False
T0003421,2025-11-18T09:55:35.544971-06:00,2025-11-18T09:55:35.544995-06:00,2025-11-18T10:00:04.582844-06:00,chat,bug,A013,246,43,True
T0003425,2025-11-18T09:55:59.330928-06:00,2025-11-18T09:55:59.330934-06:00,2025-11-18T10:01:02.732626-06:00,email,login,A010,258,37,True
T0003441,2025-11-18T09:56:14.256082-06:00,2025-11-18T09:56:14.256125-06:00,2025-11-18T09:59:18.826452-06:00,email,bug,A001,153,58,True
T0003418,2025-11-18T09:56:32.809335-06:00,2025-11-18T09:56:32.809372-06:00,2025-11-18T10:01:06.282482-06:00,email,login,A009,264,51,False
T0003442,2025-11-18T09:56:41.468013-06:00,2025-11-18T09:56:41.468021-06:00,2025-11-18T10:01:50.677428-06:00,phone,login,A002,261,115,True
T0003437,2025-11-18T09:56:55.102994-06:00,2025-11-18T09:56:55.102998-06:00,2025-11-18T10:00:25.357332-06:00,chat,login,A014,175,52,False
T0003435,2025-11-18T09:58:03.546390-06:00,2025-11-18T09:58:03.546420-06:00,2025-11-18T10:03:49.851206-06:00,email,bug,A006,313,89,True
T0003470,2025-11-18T10:00:21.051354-06:00,2025-11-18T10:00:21.051375-06:00,2025-11-18T10:06:57.569981-06:00,chat,bug,A004,337,63,False
T0003463,2025-11-18T10:01:36.025904-06:00,2025-11-18T10:01:36.025944-06:00,2025-11-18T10:06:27.120995-06:00,chat,login,A006,277,79,True
T0003485,2025-11-18T10:02:12.028847-06:00,2025-11-18T10:02:12.028847-06:00,2025-11-18T10:07:21.952251-06:00,email,bug,A002,268,53,True
T0003471,2025-11-18T10:02:24.603307-06:00,2025-11-18T10:02:24.603461-06:00,2025-11-18T10:08:24.863931-06:00,chat,login,A005,316,66,True
T0003479,2025-11-18T10:03:10.465008-06:00,2025-11-18T10:03:10.465021-06:00,2025-11-18T10:07:43.889104-06:00,phone,login,A014,261,60,True
T0003460,2025-11-18T10:03:20.639207-06:00,2025-11-18T10:03:20.639240-06:00,2025-11-18T10:10:01.721609-06:00,chat,bug,A004,390,48,True
T0003480,2025-11-18T10:03:27.603210-06:00,2025-11-18T10:03:27.603220-06:00,2025-11-18T10:06:43.782663-06:00,email,login,A016,183,52,True
T0003458,2025-11-18T10:03:42.933753-06:00,2025-11-18T10:03:42.933809-06:00,2025-11-18T10:08:25.349753-06:00,email,login,A019,226,33,True
T0003464,2025-11-18T10:05:00.007937-06:00,2025-11-18T10:05:00.007978-06:00,2025-11-18T10:09:35.744442-06:00,email,login,A008,228,45,False
T0003469,2025-11-18T10:05:55.198524-06:00,2025-11-18T10:05:55.198558-06:00,2025-11-18T10:11:38.659786-06:00,email,billing,A007,329,82,True
T0003467,2025-11-18T10:06:23.204171-06:00,2025-11-18T10:06:23.204183-06:00,2025-11-18T10:11:31.409818-06:00,chat,billing,A011,264,77,False
T0003481,2025-11-18T10:08:47.393124-06:00,2025-11-18T10:08:47.393138-06:00,2025-11-18T10:13:15.634130-06:00,phone,billing,A001,227,29,True
T0003493,2025-11-18T10:09:14.899353-06:00,2025-11-18T10:09:14.899409-06:00,2025-11-18T10:13:02.428171-06:00,email,login,A020,219,40,True
T0003490,2025-11-18T10:09:18.335479-06:00,2025-11-18T10:09:18.335483-06:00,2025-11-18T10:12:56.041189-06:00,email,billing,A019,184,53,True
T0003459,2025-11-18T10:10:39.501631-06:00,2025-11-18T10:10:39.501636-06:00,2025-11-18T10:14:27.851885-06:00,phone,billing,A006,209,34,True
T0003455,2025-11-18T10:12:34.959019-06:00,2025-11-18T10:12:34.959148-06:00,2025-11-18T10:17:16.329383-06:00,email,login,A001,226,69,True
T0003465,2025-11-18T10:13:12.862465-06:00,2025-11-18T10:13:12.862524-06:00,2025-11-18T10:18:19.069700-06:00,phone,login,A002,257,71,False
T0003474,2025-11-18T10:14:16.135360-06:00,2025-11-18T10:14:16.135441-06:00,2025-11-18T10:19:18.864235-06:00,phone,login,A016,300,70,True
T0003457,2025-11-18T10:16:27.244294-06:00,2025-11-18T10:16:27.244378-06:00,2025-11-18T10:21:48.804376-06:00,chat,login,A011,268,61,True
T0003462,2025-11-18T10:16:31.186283-06:00,2025-11-18T10:16:31.186306-06:00,2025-11-18T10:23:10.532701-06:00,email,login,A006,357,66,True
T0003461,2025-11-18T10:17:08.523976-06:00,2025-11-18T10:17:08.524087-06:00,2025-11-18T10:22:48.170291-06:00,email,billing,A005,309,69,True
T0003468,2025-11-18T10:17:20.433913-06:00,2025-11-18T10:17:20.433956-06:00,2025-11-18T10:20:51.384173-06:00,chat,billing,A006,153,37,True
T0003491,2025-11-18T10:17:44.838277-06:00,2025-11-18T10:17:44.838364-06:00,2025-11-18T10:21:28.403326-06:00,chat,billing,A008,204,45,False
T0003454,2025-11-18T10:18:15.999994-06:00,2025-11-18T10:18:16.000056-06:00,2025-11-18T10:22:12.995201-06:00,chat,login,A005,196,44,True
T0003472,2025-11-18T10:18:51.441148-06:00,2025-11-18T10:18:51.441149-06:00,2025-11-18T10:22:08.804225-06:00,phone,login,A020,167,128,True
T0003484,2025-11-18T10:19:23.760394-06:00,2025-11-18T10:19:23.760484-06:00,2025-11-18T10:23:59.993686-06:00,phone,bug,A020,275,67,False
T0003487,2025-11-18T10:19:31.244793-06:00,2025-11-18T10:19:31.244798-06:00,2025-11-18T10:23:53.448320-06:00,phone,bug,A019,259,44,True
T0003486,2025-11-18T10:19:59.637155-06:00,2025-11-18T10:19:59.637282-06:00,2025-11-18T10:25:04.750044-06:00,email,billing,A009,250,59,True
T0003456,2025-11-18T10:20:30.621381-06:00,2025-11-18T10:20:30.621402-06:00,2025-11-18T10:25:23.349259-06:00,email,billing,A014,280,56,True
T0003492,2025-11-18T10:21:01.972457-06:00,2025-11-18T10:21:01.972495-06:00,2025-11-18T10:24:55.910802-06:00,email,billing,A001,221,56,True
T0003483,2025-11-18T10:21:45.667415-06:00,2025-11-18T10:21:45.667539-06:00,2025-11-18T10:26:46.962579-06:00,phone,login,A009,289,78,False
T0003478,2025-11-18T10:21:47.415951-06:00,2025-11-18T10:21:47.415969-06:00,2025-11-18T10:25:19.330604-06:00,phone,login,A006,190,49,True
T0003475,2025-11-18T10:21:51.785983-06:00,2025-11-18T10:21:51.786002-06:00,2025-11-18T10:26:29.790249-06:00,phone,login,A004,234,59,True
T0003489,2025-11-18T10:21:53.554054-06:00,2025-11-18T10:21:53.554064-06:00,2025-11-18T10:28:13.384987-06:00,phone,billing,A006,323,57,True
T0003482,2025-11-18T10:25:47.819455-06:00,2025-11-18T10:25:47.819474-06:00,2025-11-18T10:29:23.922705-06:00,email,billing,A019,202,49,True
T0003476,2025-11-18T10:27:20.836672-06:00,2025-11-18T10:27:20.836750-06:00,2025-11-18T10:31:41.572817-06:00,chat,login,A007,256,53,True
T0003477,2025-11-18T10:28:03.996549-06:00,2025-11-18T10:28:03.996658-06:00,2025-11-18T10:33:15.781393-06:00,chat,login,A005,267,64,True
T0003488,2025-11-18T10:28:31.913454-06:00,2025-11-18T10:28:31.913519-06:00,2025-11-18T10:34:57.016537-06:00,email,login,A017,382,45,True
T0003466,2025-11-18T10:29:13.374544-06:00,2025-11-18T10:29:13.374676-06:00,2025-11-18T10:36:08.640065-06:00,chat,bug,A015,363,94,False
T0003473,2025-11-18T10:29:13.977235-06:00,2025-11-18T10:29:13.977243-06:00,2025-11-18T10:34:26.125849-06:00,email,login,A012,256,62,True
T0003529,2025-11-18T10:31:27.321423-06:00,2025-11-18T10:31:27.321442-06:00,2025-11-18T10:36:37.100048-06:00,email,bug,A011,268,45,True
T0003503,2025-11-18T10:31:32.791762-06:00,2025-11-18T10:31:32.791821-06:00,2025-11-18T10:38:04.426923-06:00,email,login,A005,384,62,True
T0003514,2025-11-18T10:32:03.974433-06:00,2025-11-18T10:32:03.974452-06:00,2025-11-18T10:38:54.859894-06:00,phone,bug,A001,402,78,True
T0003523,2025-11-18T10:32:23.641750-06:00,2025-11-18T10:32:23.641750-06:00,2025-11-18T10:39:52.124977-06:00,email,billing,A004,441,32,True
T0003528,2025-11-18T10:32:26.657877-06:00,2025-11-18T10:32:26.657894-06:00,2025-11-18T10:37:45.003894-06:00,email,bug,A012,289,55,False
T0003510,2025-11-18T10:32:56.752199-06:00,2025-11-18T10:32:56.752236-06:00,2025-11-18T10:36:22.758555-06:00,phone,billing,A012,182,47,False
T0003516,2025-11-18T10:33:45.937048-06:00,2025-11-18T10:33:45.937061-06:00,2025-11-18T10:37:44.119298-06:00,phone,bug,A002,209,35,True
T0003511,2025-11-18T10:34:31.137345-06:00,2025-11-18T10:34:31.137361-06:00,2025-11-18T10:38:24.931277-06:00,email,login,A018,232,36,False
T0003515,2025-11-18T10:34:55.695766-06:00,2025-11-18T10:34:55.695769-06:00,2025-11-18T10:39:31.427793-06:00,email,billing,A020,233,92,True
T0003512,2025-11-18T10:36:45.149190-06:00,2025-11-18T10:36:45.149201-06:00,2025-11-18T10:42:20.998045-06:00,email,billing,A015,312,38,True
T0003525,2025-11-18T10:37:46.403590-06:00,2025-11-18T10:37:46.403618-06:00,2025-11-18T10:41:59.607686-06:00,chat,bug,A019,210,65,True
